txn_id,account_id,txn_date,txn_type,amount,channel
T003042,A00425,11/4/2023,Credit,216475.37,ATM
T003043,A00241,8/16/2024,Debit,152262.9,Branch
T003044,A00371,6/23/2024,Credit,464457.31,UPI
T003045,A00369,5/9/2024,Credit,74276.01,ATM
T003046,A00011,7/25/2025,Debit,305508.11,Branch
T003047,A01137,9/12/2025,Credit,283330.11,NEFT
T003048,A00916,11/4/2023,Credit,411497.96,Branch
T003049,A00644,12/5/2024,Debit,70803.43,ATM
T003050,A00252,9/29/2023,Credit,368674.63,ATM
T003051,A00081,7/23/2024,Credit,177950.17,ATM
T003052,A00264,1/13/2024,Debit,68266.57,Branch
T003053,A01178,7/13/2024,Debit,57487.89,IMPS
T003054,A00423,7/20/2025,Debit,366946.05,UPI
T003055,A00331,12/16/2023,Credit,230789.32,ATM
T003056,A00180,1/4/2025,Debit,429249.99,NEFT
T003057,A01152,10/16/2023,Debit,432173.14,UPI
T003058,A00526,5/12/2025,Credit,264429.63,Branch
T003059,A00072,5/30/2025,Debit,297493.31,ATM
T003060,A00174,12/2/2023,Debit,95238.26,NEFT
T003061,A00256,6/16/2025,Debit,291216.9,ATM
T003062,A01037,1/5/2025,Debit,314039.42,ATM
T003063,A00612,8/2/2024,Debit,419807.48,NEFT
T003064,A00745,4/16/2024,Debit,481924.8,UPI
T003065,A01115,7/20/2024,Credit,277733.08,IMPS
T003066,A00352,7/9/2024,Debit,215179.03,IMPS
T003067,A00867,3/5/2024,Debit,403101.6,Branch
T003068,A00001,12/30/2023,Debit,461356.67,IMPS
T003069,A00509,1/17/2024,Debit,304781.02,UPI
T003070,A00616,7/5/2025,Debit,472196.48,ATM
T003071,A00095,1/14/2025,Debit,130619.62,ATM
T003072,A01064,5/22/2024,Credit,180312.06,IMPS
T003073,A00601,10/25/2024,Credit,149242.48,Branch
T003074,A01094,12/27/2024,Credit,129761.52,ATM
T003075,A00912,1/25/2025,Credit,163695.31,Branch
T003076,A00287,11/17/2024,Debit,194004.36,IMPS
T003077,A01182,4/21/2024,Credit,42412.57,ATM
T003078,A01005,9/29/2023,Credit,111488.86,ATM
T003079,A00641,6/22/2024,Debit,271065.67,Branch
T003080,A01071,8/22/2024,Credit,185556.21,IMPS
T003081,A00722,2/7/2024,Debit,442520.5,Branch
T003082,A01103,6/30/2025,Debit,148382.04,NEFT
T003083,A01046,1/1/2024,Debit,91865.23,IMPS
T003084,A00430,4/16/2025,Debit,414423.9,NEFT
T003085,A00203,2/18/2025,Debit,78869.91,UPI
T003086,A00092,10/15/2024,Debit,335407.18,NEFT
T003087,A00486,11/24/2023,Credit,67952.36,IMPS
T003088,A00076,3/27/2025,Debit,429001.83,ATM
T003089,A00386,7/28/2024,Credit,97531.91,IMPS
T003090,A00291,10/2/2023,Debit,228813.9,Branch
T003091,A00614,8/28/2024,Credit,91637.49,ATM
T003092,A00441,5/31/2024,Debit,203348.08,UPI
T003093,A00275,5/5/2025,Credit,328046.04,IMPS
T003094,A01131,9/28/2024,Debit,9456.41,Branch
T003095,A00443,10/29/2024,Debit,116072.15,UPI
T003096,A00736,11/24/2024,Debit,225436.05,UPI
T003097,A00569,9/14/2025,Credit,289764.84,ATM
T003098,A00264,10/29/2023,Credit,252266.9,NEFT
T003099,A00865,10/1/2023,Credit,346603.9,NEFT
T003100,A00153,8/7/2024,Credit,400518.02,UPI
T003101,A01127,10/11/2023,Debit,198182.91,UPI
T003102,A00523,6/12/2024,Debit,410795.05,ATM
T003103,A00534,8/11/2024,Credit,415614.43,IMPS
T003104,A00782,10/18/2024,Credit,16431.5,ATM
T003105,A00335,11/10/2024,Debit,395755.72,ATM
T003106,A00820,11/22/2024,Credit,494289.43,UPI
T003107,A00935,1/4/2024,Credit,325597.44,UPI
T003108,A00171,8/9/2025,Credit,355406.74,ATM
T003109,A00521,11/2/2023,Debit,448603.48,UPI
T003110,A00872,1/1/2025,Credit,284583.52,Branch
T003111,A00294,3/2/2024,Credit,140361.83,IMPS
T003112,A01098,4/11/2024,Debit,376656.29,NEFT
T003113,A00418,2/29/2024,Credit,479635.72,NEFT
T003114,A00145,10/6/2024,Credit,76580.02,ATM
T003115,A00552,8/20/2025,Debit,402378.36,NEFT
T003116,A00395,6/26/2025,Debit,44926.32,UPI
T003117,A00763,4/19/2024,Debit,331365.82,UPI
T003118,A01155,10/15/2023,Debit,243699.04,NEFT
T003119,A01048,1/21/2025,Credit,444645.36,ATM
T003120,A00336,4/8/2025,Debit,32299.21,ATM
T003121,A00860,6/9/2025,Debit,131821.63,NEFT
T003122,A00315,5/10/2025,Debit,496774.14,UPI
T003123,A00648,3/4/2024,Credit,151118.83,ATM
T003124,A00889,9/21/2024,Debit,420752.05,IMPS
T003125,A00777,11/4/2023,Credit,29316.83,IMPS
T003126,A00054,4/30/2024,Credit,114267.61,IMPS
T003127,A00507,3/30/2024,Credit,396990.21,ATM
T003128,A00159,5/5/2024,Debit,417374.12,ATM
T003129,A00554,1/23/2024,Debit,473629.87,NEFT
T003130,A00256,6/29/2024,Credit,81768.42,ATM
T003131,A01089,2/18/2024,Debit,407551.86,NEFT
T003132,A00226,4/17/2024,Debit,304790.02,NEFT
T003133,A01124,8/24/2024,Credit,140237.43,Branch
T003134,A00834,3/24/2025,Debit,195482.64,Branch
T003135,A00136,7/7/2025,Debit,90668.9,UPI
T003136,A00675,11/18/2023,Debit,375828.07,ATM
T003137,A00183,8/21/2025,Credit,364943.37,ATM
T003138,A00744,1/10/2025,Debit,376970.46,IMPS
T003139,A00684,1/14/2024,Credit,379412.11,IMPS
T003140,A00560,4/22/2024,Credit,99565.27,UPI
T003141,A00300,7/9/2025,Credit,66824.94,UPI
T003142,A00463,5/31/2025,Credit,497008.74,Branch
T003143,A00561,12/1/2024,Credit,311841.88,UPI
T003144,A00021,12/17/2023,Debit,116963.18,UPI
T003145,A00201,7/27/2024,Credit,68232.46,UPI
T003146,A00773,3/15/2024,Credit,67307.58,UPI
T003147,A00456,7/3/2024,Credit,200696.21,NEFT
T003148,A00776,4/11/2025,Debit,495754.1,ATM
T003149,A00216,8/19/2024,Debit,107841.57,ATM
T003150,A00253,9/12/2025,Debit,438919.58,NEFT
T003151,A00360,2/21/2024,Debit,114937.94,UPI
T003152,A01079,3/31/2025,Debit,109807.85,Branch
T003153,A00628,6/30/2025,Debit,126894.08,UPI
T003154,A01003,10/20/2023,Debit,234276.17,UPI
T003155,A00196,5/1/2025,Credit,33953.63,UPI
T003156,A01084,12/26/2024,Debit,346159.78,ATM
T003157,A00715,11/4/2024,Credit,335196.73,NEFT
T003158,A01172,3/8/2024,Credit,213945.36,IMPS
T003159,A00578,4/18/2025,Credit,228201.49,UPI
T003160,A01130,3/8/2024,Debit,466414.06,ATM
T003161,A00556,11/12/2023,Debit,5452.01,ATM
T003162,A00203,4/16/2025,Debit,427965.8,Branch
T003163,A00099,12/27/2024,Credit,71083.03,ATM
T003164,A00350,5/30/2025,Debit,239246.22,ATM
T003165,A00652,10/30/2023,Debit,305019.58,ATM
T003166,A00798,8/19/2025,Credit,375476.79,UPI
T003167,A00371,11/25/2024,Credit,157662.83,NEFT
T003168,A00707,3/28/2024,Debit,449332.64,Branch
T003169,A01089,7/27/2025,Credit,28427.1,NEFT
T003170,A01130,11/13/2024,Credit,139069.21,UPI
T003171,A00825,8/3/2024,Debit,185160.53,UPI
T003172,A00977,3/25/2024,Credit,28119.42,Branch
T003173,A00262,10/16/2024,Debit,470786.91,ATM
T003174,A00531,4/22/2025,Debit,86603.48,UPI
T003175,A00020,6/10/2025,Credit,115492.09,UPI
T003176,A01052,6/8/2024,Debit,290902.43,UPI
T003177,A00319,5/20/2024,Credit,384814.28,NEFT
T003178,A00259,4/2/2025,Credit,408050.76,UPI
T003179,A00293,1/14/2024,Debit,85396.6,Branch
T003180,A00776,11/16/2024,Debit,14618.79,IMPS
T003181,A01163,5/3/2025,Debit,135499.53,ATM
T003182,A00548,1/18/2024,Credit,458958.11,UPI
T003183,A00109,8/19/2025,Debit,396222.64,UPI
T003184,A00759,8/22/2024,Debit,23428.69,UPI
T003185,A00511,3/10/2024,Debit,270137.86,Branch
T003186,A00857,2/27/2024,Debit,229280.49,NEFT
T003187,A00938,4/2/2024,Debit,473279.35,NEFT
T003188,A00375,10/26/2023,Credit,399797.5,IMPS
T003189,A00899,11/19/2024,Credit,404768.76,NEFT
T003190,A00725,7/20/2025,Credit,398601.92,NEFT
T003191,A00960,4/1/2024,Debit,458643.94,UPI
T003192,A01029,4/4/2024,Credit,8291.12,UPI
T003193,A00588,7/3/2025,Debit,227164.02,NEFT
T003194,A00565,3/22/2024,Debit,81605.83,UPI
T003195,A00877,8/30/2025,Debit,81786.95,Branch
T003196,A01067,8/4/2024,Debit,398554.64,IMPS
T003197,A00469,11/11/2023,Credit,146407.77,NEFT
T003198,A00626,3/11/2025,Credit,440551.91,NEFT
T003199,A00179,10/16/2024,Debit,29339,Branch
T003200,A00626,4/22/2025,Debit,407180.67,IMPS
T003201,A00833,9/3/2024,Credit,361133.95,IMPS
T003202,A00641,10/6/2024,Credit,458154.28,ATM
T003203,A00185,8/8/2024,Credit,129545.86,UPI
T003204,A00163,12/16/2024,Credit,441560.6,NEFT
T003205,A00158,5/22/2024,Debit,231338.72,Branch
T003206,A00492,3/28/2025,Debit,388116.34,Branch
T003207,A00192,7/8/2024,Debit,50884.99,IMPS
T003208,A00339,10/19/2023,Debit,458680.4,IMPS
T003209,A01179,12/24/2023,Credit,321132.34,UPI
T003210,A00118,1/6/2025,Credit,345522.81,NEFT
T003211,A00174,6/10/2025,Credit,160625.35,UPI
T003212,A00586,8/24/2024,Debit,130299.01,ATM
T003213,A01135,11/15/2024,Credit,53024.84,Branch
T003214,A01010,5/24/2025,Debit,393351.2,NEFT
T003215,A00022,2/10/2024,Credit,300400.03,UPI
T003216,A00869,5/4/2025,Debit,431146.53,IMPS
T003217,A01042,7/4/2024,Debit,462837.09,IMPS
T003218,A00280,11/29/2023,Credit,25118.22,IMPS
T003219,A00983,12/27/2024,Debit,179944.4,UPI
T003220,A01020,1/15/2024,Debit,270857.83,NEFT
T003221,A01055,6/21/2024,Credit,268457.79,Branch
T003222,A01091,5/9/2024,Credit,460257.05,Branch
T003223,A00256,4/30/2025,Debit,77127.67,NEFT
T003224,A00831,1/16/2024,Debit,338851.37,UPI
T003225,A00029,11/2/2023,Credit,314498.26,Branch
T003226,A00390,9/4/2024,Credit,169805.25,IMPS
T003227,A00015,12/17/2024,Debit,436117.7,UPI
T003228,A00871,2/26/2024,Credit,32138.1,NEFT
T003229,A01095,2/29/2024,Credit,77860.36,IMPS
T003230,A00707,1/31/2024,Credit,299438.72,ATM
T003231,A00501,4/2/2024,Debit,401351.96,NEFT
T003232,A01082,8/26/2024,Credit,292508.15,UPI
T003233,A00087,3/16/2025,Credit,344077.49,IMPS
T003234,A00919,9/13/2025,Debit,192700.17,IMPS
T003235,A00346,6/1/2025,Credit,379148.9,NEFT
T003236,A01073,3/27/2025,Credit,140945.54,NEFT
T003237,A00461,9/25/2024,Credit,127435.76,Branch
T003238,A00359,4/5/2024,Debit,253615.9,ATM
T003239,A00154,3/20/2025,Credit,369774.85,NEFT
T003240,A00752,2/13/2025,Credit,473582.44,IMPS
T003241,A00274,6/21/2024,Credit,242785.35,IMPS
T003242,A01053,6/8/2025,Credit,313637.81,UPI
T003243,A00724,11/23/2024,Credit,225739.62,NEFT
T003244,A00105,3/12/2024,Debit,384733.54,UPI
T003245,A00866,10/26/2023,Credit,38246.94,Branch
T003246,A01015,3/16/2024,Credit,93234.8,ATM
T003247,A00777,4/21/2024,Credit,65082.36,Branch
T003248,A00350,9/6/2024,Credit,43067.74,IMPS
T003249,A00765,12/26/2023,Debit,23668.42,IMPS
T003250,A00232,11/17/2024,Credit,265504.83,NEFT
T003251,A00693,3/17/2025,Debit,483008.53,ATM
T003252,A00512,1/9/2024,Credit,21077.62,NEFT
T003253,A01105,11/10/2023,Credit,348474.85,IMPS
T003254,A00242,3/12/2024,Credit,491261.85,NEFT
T003255,A00595,6/3/2025,Credit,276444.18,UPI
T003256,A00613,1/3/2024,Debit,403690.47,UPI
T003257,A00990,6/17/2025,Debit,371399.37,IMPS
T003258,A00602,4/3/2025,Credit,25093.31,Branch
T003259,A00543,5/6/2025,Debit,458173.76,NEFT
T003260,A00437,1/17/2025,Credit,488001.38,UPI
T003261,A00005,11/1/2024,Debit,37059.56,NEFT
T003262,A01165,8/28/2025,Debit,427543.37,IMPS
T003263,A00807,10/12/2023,Debit,431490.64,NEFT
T003264,A00446,6/2/2024,Credit,242417.16,IMPS
T003265,A00625,10/31/2024,Debit,346823.62,IMPS
T003266,A01056,8/3/2025,Credit,398989.08,NEFT
T003267,A00073,9/12/2025,Debit,466272.95,UPI
T003268,A00949,2/15/2024,Debit,299172.29,NEFT
T003269,A01000,9/21/2024,Debit,176325.64,UPI
T003270,A00118,11/13/2023,Debit,293919.7,Branch
T003271,A00729,12/18/2023,Credit,309751.24,Branch
T003272,A00013,9/7/2025,Debit,125984.4,IMPS
T003273,A00943,3/3/2024,Debit,177544.33,UPI
T003274,A00673,10/11/2024,Credit,299128.99,Branch
T003275,A00612,4/23/2025,Credit,367635.8,Branch
T003276,A00725,9/17/2023,Debit,448710.2,NEFT
T003277,A00220,3/2/2024,Credit,54785.05,UPI
T003278,A00011,8/4/2024,Credit,51101.63,UPI
T003279,A00717,12/17/2024,Credit,87833.89,NEFT
T003280,A00382,3/1/2024,Credit,452667.49,UPI
T003281,A00824,4/9/2025,Debit,472678.69,IMPS
T003282,A00727,12/18/2023,Credit,374244.3,IMPS
T003283,A00019,8/14/2024,Credit,124961.69,Branch
T003284,A00208,5/21/2024,Debit,278822.4,UPI
T003285,A00883,8/2/2024,Debit,90975.77,NEFT
T003286,A01008,8/6/2025,Credit,10829.86,ATM
T003287,A00405,1/10/2024,Debit,428591.79,NEFT
T003288,A00174,7/18/2025,Debit,74911.79,IMPS
T003289,A01084,6/11/2024,Debit,56582.14,ATM
T003290,A01054,5/26/2025,Debit,88156.17,UPI
T003291,A00315,5/14/2024,Credit,339595.69,IMPS
T003292,A00842,12/18/2023,Debit,342581.1,IMPS
T003293,A00254,7/13/2024,Debit,130410.47,UPI
T003294,A00999,9/20/2024,Credit,439547.13,Branch
T003295,A00015,10/24/2023,Debit,191311.82,UPI
T003296,A00319,11/14/2023,Credit,479061.2,NEFT
T003297,A00513,7/24/2024,Credit,454394.94,NEFT
T003298,A00464,6/25/2024,Debit,370044.95,UPI
T003299,A00964,9/30/2023,Debit,853.71,NEFT
T003300,A00810,5/26/2025,Debit,269835.28,IMPS
T003301,A00767,8/21/2024,Debit,97831.46,Branch
T003302,A00613,7/30/2025,Debit,488083.37,NEFT
T003303,A00747,2/7/2025,Debit,147284.38,Branch
T003304,A00878,12/2/2024,Credit,221465.03,IMPS
T003305,A00374,3/13/2025,Debit,452431.3,UPI
T003306,A01099,3/14/2025,Debit,9358.99,Branch
T003307,A00552,9/20/2023,Debit,251151.46,ATM
T003308,A00223,1/10/2025,Debit,259330.61,IMPS
T003309,A00899,9/18/2024,Debit,254336.43,ATM
T003310,A00900,2/4/2025,Credit,290097.29,IMPS
T003311,A00332,10/20/2024,Credit,165363.75,Branch
T003312,A00287,3/4/2024,Debit,135553.97,UPI
T003313,A00725,3/9/2025,Credit,10502.7,NEFT
T003314,A00889,10/21/2024,Credit,83188.43,Branch
T003315,A00012,10/4/2024,Credit,430104.68,IMPS
T003316,A00736,12/15/2024,Debit,306963.45,Branch
T003317,A00407,3/22/2024,Credit,188823.83,UPI
T003318,A00227,12/2/2023,Credit,253792.67,Branch
T003319,A00389,10/27/2023,Credit,174745.5,Branch
T003320,A00584,1/12/2024,Credit,306077.51,Branch
T003321,A00083,6/20/2025,Debit,437490.49,ATM
T003322,A00274,7/5/2024,Credit,94814.3,IMPS
T003323,A00809,8/21/2025,Credit,340967.31,ATM
T003324,A00863,11/14/2023,Credit,248467.91,NEFT
T003325,A00679,5/20/2025,Debit,311994.63,UPI
T003326,A00065,11/23/2023,Credit,451896.5,Branch
T003327,A00329,3/10/2025,Debit,198690.75,ATM
T003328,A00408,5/23/2024,Credit,317366.95,ATM
T003329,A00982,1/29/2025,Credit,104680.62,IMPS
T003330,A00545,4/5/2025,Credit,473819.56,Branch
T003331,A00244,12/27/2024,Debit,298906.56,UPI
T003332,A00863,7/25/2024,Credit,158334.55,IMPS
T003333,A01002,12/1/2024,Credit,116662.41,ATM
T003334,A01127,5/7/2024,Credit,92574.77,ATM
T003335,A01015,11/16/2024,Debit,460648.82,UPI
T003336,A00261,10/7/2023,Credit,237135.23,ATM
T003337,A00666,11/8/2024,Credit,397415.72,IMPS
T003338,A00819,10/21/2024,Credit,80092.99,UPI
T003339,A01028,8/28/2024,Debit,179410.49,IMPS
T003340,A00797,6/23/2024,Credit,76890.12,UPI
T003341,A00270,9/25/2024,Debit,209238.59,IMPS
T003342,A00225,10/22/2023,Credit,442922.54,ATM
T003343,A00221,7/12/2024,Debit,174709.91,IMPS
T003344,A00044,8/22/2024,Credit,41949.11,UPI
T003345,A00259,8/27/2025,Credit,404779.65,ATM
T003346,A00319,1/26/2025,Debit,66997.23,ATM
T003347,A00705,10/3/2024,Debit,327094.5,NEFT
T003348,A01025,9/16/2024,Debit,286395.04,Branch
T003349,A00028,7/16/2025,Debit,463730.48,Branch
T003350,A00485,4/19/2024,Credit,75539.6,IMPS
T003351,A00107,6/26/2024,Credit,142990.18,IMPS
T003352,A00701,2/2/2025,Credit,35760.8,Branch
T003353,A00880,11/8/2023,Debit,462037.87,ATM
T003354,A00017,10/4/2023,Credit,477529.62,Branch
T003355,A00890,2/9/2025,Debit,384325.6,UPI
T003356,A00984,10/23/2023,Credit,109261.31,IMPS
T003357,A00593,7/5/2024,Credit,75902.22,NEFT
T003358,A00578,6/20/2024,Credit,158941.28,Branch
T003359,A00996,3/29/2025,Debit,378749.67,UPI
T003360,A00170,6/19/2025,Credit,350595.6,ATM
T003361,A00879,10/7/2024,Debit,201171.37,UPI
T003362,A00508,9/30/2023,Debit,218002.23,ATM
T003363,A00313,8/5/2025,Debit,231689.85,NEFT
T003364,A01048,5/10/2025,Debit,360128.76,IMPS
T003365,A00383,10/17/2024,Credit,77169.25,UPI
T003366,A00511,3/3/2025,Debit,204361.91,Branch
T003367,A00576,3/19/2024,Debit,413351.4,NEFT
T003368,A00236,12/1/2023,Credit,361387.66,IMPS
T003369,A00540,4/24/2024,Credit,332073.74,IMPS
T003370,A00507,2/7/2024,Credit,476982.28,UPI
T003371,A00879,9/13/2025,Debit,21468.43,NEFT
T003372,A00407,10/19/2023,Credit,188553.91,NEFT
T003373,A00971,4/8/2025,Debit,167678.73,UPI
T003374,A00212,11/5/2024,Credit,129678.55,Branch
T003375,A01029,7/17/2024,Debit,257234.59,UPI
T003376,A00372,6/18/2025,Credit,323188.93,IMPS
T003377,A00387,12/30/2023,Credit,275657.3,NEFT
T003378,A00305,1/27/2025,Debit,48638.31,NEFT
T003379,A00470,12/5/2023,Debit,102460.88,IMPS
T003380,A00247,5/17/2025,Credit,53573.88,UPI
T003381,A00271,8/12/2024,Credit,327385.17,UPI
T003382,A00822,2/18/2024,Credit,380165.53,Branch
T003383,A00079,6/14/2024,Debit,20319.7,ATM
T003384,A00561,9/29/2023,Debit,136378.42,IMPS
T003385,A00394,1/25/2024,Debit,267262.9,UPI
T003386,A00300,10/8/2024,Debit,425510.63,Branch
T003387,A00874,6/30/2025,Credit,352215.8,Branch
T003388,A00037,7/1/2024,Credit,78601.26,NEFT
T003389,A00409,2/7/2025,Debit,409479.13,ATM
T003390,A00187,3/16/2025,Debit,41945.61,UPI
T003391,A00105,6/6/2025,Credit,425266.81,IMPS
T003392,A00779,2/21/2024,Debit,47271.17,Branch
T003393,A00835,10/17/2024,Credit,414434.96,NEFT
T003394,A01076,1/5/2025,Debit,391077.27,Branch
T003395,A00628,9/12/2024,Credit,186119.39,ATM
T003396,A00474,3/11/2025,Debit,148106.65,ATM
T003397,A00455,4/6/2024,Debit,331406.87,UPI
T003398,A00689,9/3/2024,Credit,441729.55,IMPS
T003399,A00873,6/4/2024,Credit,355643.28,IMPS
T003400,A00982,4/12/2024,Debit,269209.37,NEFT
T003401,A00126,5/2/2025,Credit,434878.13,Branch
T003402,A01045,1/20/2025,Debit,271765.59,IMPS
T003403,A00875,2/4/2024,Debit,267939.15,ATM
T003404,A00106,9/10/2025,Debit,495717.83,Branch
T003405,A00624,4/15/2025,Debit,149047.33,IMPS
T003406,A00226,11/7/2023,Debit,4317.21,IMPS
T003407,A00552,10/2/2023,Debit,381811.6,ATM
T003408,A00745,3/16/2025,Credit,54956.66,IMPS
T003409,A00575,2/4/2025,Credit,163425.64,Branch
T003410,A00719,12/25/2024,Credit,278180.38,UPI
T003411,A00857,10/11/2023,Credit,29337.97,UPI
T003412,A00506,5/21/2024,Debit,154721.01,NEFT
T003413,A00656,7/3/2024,Credit,152866.79,UPI
T003414,A00098,1/27/2025,Debit,66869.25,Branch
T003415,A00373,1/15/2024,Credit,418426.4,ATM
T003416,A00084,11/25/2024,Credit,579.9,ATM
T003417,A00002,6/19/2025,Debit,397326.77,ATM
T003418,A00107,8/13/2024,Credit,88912.92,IMPS
T003419,A00659,4/10/2025,Credit,464041.52,ATM
T003420,A00435,6/25/2024,Credit,457791.58,UPI
T003421,A00585,8/26/2024,Debit,248964.23,NEFT
T003422,A00967,11/3/2024,Debit,319176.65,Branch
T003423,A00574,10/24/2023,Debit,240272.73,ATM
T003424,A00207,2/2/2024,Credit,415970.96,ATM
T003425,A00883,1/1/2025,Credit,260438.41,IMPS
T003426,A00379,6/20/2024,Credit,387991.6,UPI
T003427,A00517,3/26/2025,Credit,479885.39,Branch
T003428,A01007,12/11/2024,Debit,318939.16,Branch
T003429,A00745,6/21/2024,Debit,140956.31,NEFT
T003430,A00685,9/2/2025,Debit,435121.12,Branch
T003431,A00624,11/23/2023,Debit,374492.27,ATM
T003432,A00229,8/8/2024,Debit,387557.89,ATM
T003433,A00199,3/6/2024,Debit,59464.1,UPI
T003434,A00028,6/8/2025,Debit,217728.67,UPI
T003435,A01131,10/25/2024,Debit,64737.66,UPI
T003436,A00267,9/18/2023,Credit,148167.53,NEFT
T003437,A00679,11/12/2024,Credit,90228.27,NEFT
T003438,A00739,9/16/2024,Credit,305296.45,UPI
T003439,A00741,2/10/2024,Credit,357458.02,IMPS
T003440,A01084,2/14/2024,Debit,218115.74,IMPS
T003441,A00762,7/31/2025,Debit,72500.8,IMPS
T003442,A00488,11/8/2024,Credit,37644.35,UPI
T003443,A00566,6/23/2025,Debit,91592.56,NEFT
T003444,A00431,7/10/2024,Debit,152888.57,Branch
T003445,A01197,11/4/2023,Debit,32075.53,ATM
T003446,A00787,1/8/2025,Debit,142232.62,NEFT
T003447,A00179,4/14/2025,Debit,305905.94,ATM
T003448,A00218,3/11/2025,Credit,265995.58,Branch
T003449,A00268,7/14/2025,Debit,397939.26,Branch
T003450,A00247,6/15/2025,Credit,56472.67,NEFT
T003451,A00085,7/15/2024,Debit,366396.19,ATM
T003452,A00391,8/30/2024,Credit,468836.69,ATM
T003453,A00396,7/13/2025,Debit,458526.58,ATM
T003454,A00913,2/28/2024,Debit,284219.14,IMPS
T003455,A00203,12/2/2024,Debit,430949.97,IMPS
T003456,A00154,1/13/2025,Credit,432933.97,Branch
T003457,A01120,8/26/2025,Debit,45114.8,UPI
T003458,A00703,10/22/2023,Credit,431364.16,ATM
T003459,A00618,6/27/2025,Debit,223312.1,ATM
T003460,A00972,9/15/2025,Credit,412708.64,NEFT
T003461,A00414,12/19/2023,Debit,203185.01,Branch
T003462,A01093,8/27/2025,Credit,304744.24,ATM
T003463,A00315,1/12/2024,Debit,488384.44,ATM
T003464,A00090,7/7/2024,Debit,138914.77,IMPS
T003465,A00262,6/28/2025,Credit,345358.28,ATM
T003466,A00393,5/14/2025,Credit,48357.88,NEFT
T003467,A00857,5/3/2024,Credit,80525.73,Branch
T003468,A01128,9/20/2023,Debit,349184.65,Branch
T003469,A00518,3/18/2024,Debit,55535.74,ATM
T003470,A01148,1/30/2025,Debit,274821.42,ATM
T003471,A00712,8/16/2024,Credit,28600.83,ATM
T003472,A00750,10/2/2024,Debit,437604.17,NEFT
T003473,A00919,7/24/2025,Debit,211181.94,UPI
T003474,A00241,6/24/2025,Debit,10566.29,ATM
T003475,A00894,4/20/2025,Debit,344125.63,UPI
T003476,A00139,8/27/2025,Debit,84128.94,Branch
T003477,A00989,3/24/2025,Credit,1165.26,Branch
T003478,A00859,3/8/2024,Debit,2790.78,IMPS
T003479,A01073,4/26/2025,Debit,468129.47,IMPS
T003480,A01032,12/14/2023,Debit,374023.07,ATM
T003481,A00045,8/25/2025,Credit,269666.76,IMPS
T003482,A00342,1/25/2024,Credit,96776.56,Branch
T003483,A00562,6/6/2024,Debit,198075.23,ATM
T003484,A00265,2/14/2024,Credit,436496.79,ATM
T003485,A00594,10/3/2023,Credit,2024.04,Branch
T003486,A00094,7/25/2024,Debit,315940.97,Branch
T003487,A01160,3/1/2024,Credit,163386.07,ATM
T003488,A00125,12/31/2023,Debit,89812.27,UPI
T003489,A00390,5/22/2025,Credit,122211.47,NEFT
T003490,A00815,12/2/2024,Credit,264777.13,UPI
T003491,A01014,1/21/2024,Debit,117548.16,ATM
T003492,A01091,11/29/2024,Debit,354921.21,UPI
T003493,A01052,10/12/2024,Credit,467665.25,NEFT
T003494,A00154,5/27/2024,Credit,276620.05,Branch
T003495,A00339,9/28/2024,Credit,81003.23,NEFT
T003496,A00897,7/15/2024,Debit,209023.13,NEFT
T003497,A01044,7/20/2025,Debit,405177.33,Branch
T003498,A00787,5/20/2025,Credit,85540.95,NEFT
T003499,A01152,4/22/2024,Credit,389198.87,UPI
T003500,A00800,2/29/2024,Debit,383676.45,ATM
T003501,A00821,5/17/2024,Debit,31317.64,UPI
T003502,A00557,5/6/2025,Credit,225605.82,NEFT
T003503,A00424,3/31/2025,Credit,267037.54,UPI
T003504,A00377,4/13/2024,Debit,216154.55,ATM
T003505,A00008,9/2/2024,Credit,411335.21,IMPS
